product_id,product_name,category,cost_price,current_price,competitor_price,historical_avg_price,delivery_cost,sales_volume_30d
PRD01607,Produit TÉL-1607,Téléphonie,772.42,888.78,937.8,888.47,0.0,214
PRD01608,Produit INF-1608,Informatique,45.08,62.39,56.15,65.36,0.0,24
PRD01609,Produit SPO-1609,Sport,712.86,839.7,801.21,803.1,0.0,88
PRD01610,Produit ELE-1610,Electroménager,463.62,445.25,669.14,599.46,0.0,130
PRD01611,Produit MAI-1611,Maison,453.32,648.32,715.86,654.49,0.0,195
PRD01612,Produit SPO-1612,Sport,402.72,517.38,446.87,504.45,0.0,318
PRD01613,Produit JOU-1613,Jouets,60.17,77.56,80.34,76.86,0.0,285
PRD01614,Produit INF-1614,Informatique,76.45,96.43,101.05,99.62,0.0,224
PRD01615,Produit SPO-1615,Sport,482.73,586.06,514.32,568.41,0.0,348
PRD01616,Produit ELE-1616,Electroménager,276.06,349.62,358.44,357.29,0.0,387
PRD01617,Produit BEA-1617,Beauté,734.23,962.56,1058.67,962.99,0.0,333
PRD01618,Produit INF-1618,Informatique,328.24,553.2,412.03,493.55,0.0,340
PRD01619,Produit SPO-1619,Sport,118.91,169.83,189.55,177.86,0.0,326
PRD01620,Produit MAI-1620,Maison,573.2,1058.16,845.07,802.28,0.0,148
PRD01621,Produit MAI-1621,Maison,238.22,336.18,383.79,339.03,0.0,70
PRD01622,Produit TÉL-1622,Téléphonie,422.75,534.25,494.89,547.38,0.0,128
PRD01623,Produit SPO-1623,Sport,559.78,744.57,850.04,731.07,0.0,443
PRD01624,Produit JEU-1624,Jeux vidéo,720.71,1018.56,899.49,990.73,0.0,289
PRD01625,Produit SPO-1625,Sport,634.79,785.57,778.77,822.07,0.0,86
PRD01626,Produit BEA-1626,Beauté,542.71,779.67,717.16,774.42,0.0,386
PRD01627,Produit INF-1627,Informatique,545.31,679.2,785.57,645.35,0.0,17
PRD01628,Produit INF-1628,Informatique,757.01,1442.12,1087.92,1025.47,0.0,42
PRD01629,Produit BEA-1629,Beauté,240.18,323.87,278.16,327.1,0.0,75
PRD01630,Produit SPO-1630,Sport,5.88,8.42,7.19,8.14,5.57,333
PRD01631,Produit BEA-1631,Beauté,221.2,379.15,249.66,249.94,0.0,40
PRD01632,Produit ELE-1632,Electroménager,178.22,242.58,218.36,237.52,0.0,475
PRD01633,Produit JOU-1633,Jouets,531.16,681.1,729.19,710.24,0.0,361
PRD01634,Produit BEA-1634,Beauté,508.8,607.5,657.51,633.83,0.0,364
PRD01635,Produit MAI-1635,Maison,476.8,654.08,771.61,641.72,0.0,279
PRD01636,Produit BEA-1636,Beauté,17.91,23.16,27.4,23.94,6.95,279
PRD01637,Produit INF-1637,Informatique,584.38,778.01,840.73,773.49,0.0,258
PRD01638,Produit MAI-1638,Maison,262.21,252.73,270.98,322.97,0.0,442
PRD01639,Produit INF-1639,Informatique,533.72,676.99,660.5,665.78,0.0,441
PRD01640,Produit TÉL-1640,Téléphonie,447.48,588.92,606.35,589.86,0.0,328
PRD01641,Produit JEU-1641,Jeux vidéo,277.47,344.54,353.05,337.43,0.0,23
PRD01642,Produit INF-1642,Informatique,111.99,130.96,138.97,125.21,0.0,449
PRD01643,Produit MAI-1643,Maison,80.06,115.01,136.42,110.86,0.0,374
PRD01644,Produit TÉL-1644,Téléphonie,666.06,851.9,988.05,834.07,0.0,295
PRD01645,Produit INF-1645,Informatique,735.13,997.48,885.88,1044.99,0.0,475
PRD01646,Produit ELE-1646,Electroménager,521.58,648.78,611.86,678.99,0.0,326
PRD01647,Produit BEA-1647,Beauté,87.23,106.8,121.92,110.3,0.0,392
PRD01648,Produit JEU-1648,Jeux vidéo,324.61,403.33,459.19,392.54,0.0,108
PRD01649,Produit INF-1649,Informatique,584.51,376.62,687.71,722.43,0.0,358
PRD01650,Produit TÉL-1650,Téléphonie,624.96,806.49,891.74,801.63,0.0,443
PRD01651,Produit ELE-1651,Electroménager,98.98,127.71,138.59,126.27,0.0,422
PRD01652,Produit SPO-1652,Sport,5.02,6.4,6.5,6.11,3.47,288
PRD01653,Produit TÉL-1653,Téléphonie,571.15,655.21,603.13,657.47,0.0,417
PRD01654,Produit BEA-1654,Beauté,288.49,367.43,426.6,351.73,0.0,317
PRD01655,Produit TÉL-1655,Téléphonie,207.31,240.31,261.28,247.57,0.0,340
PRD01656,Produit ELE-1656,Electroménager,15.25,17.45,15.86,17.78,4.78,316
PRD01657,Produit TÉL-1657,Téléphonie,434.54,619.84,679.77,610.71,0.0,348
PRD01658,Produit ELE-1658,Electroménager,681.66,894.16,992.07,907.32,0.0,26
PRD01659,Produit INF-1659,Informatique,766.32,1019.84,1183.43,992.61,0.0,125
PRD01660,Produit JOU-1660,Jouets,454.77,331.16,523.57,550.96,0.0,400
PRD01661,Produit ELE-1661,Electroménager,414.0,466.4,702.22,576.2,0.0,315
PRD01662,Produit ELE-1662,Electroménager,72.62,122.01,86.84,98.95,0.0,169
PRD01663,Produit JEU-1663,Jeux vidéo,441.35,604.3,640.7,586.82,0.0,46
PRD01664,Produit ELE-1664,Electroménager,307.08,219.53,407.6,379.77,0.0,367
PRD01665,Produit ELE-1665,Electroménager,487.67,700.3,697.94,679.32,0.0,342
PRD01666,Produit SPO-1666,Sport,314.04,435.62,442.7,426.26,0.0,180
PRD01667,Produit JOU-1667,Jouets,196.04,274.24,318.62,266.99,0.0,364
PRD01668,Produit INF-1668,Informatique,80.5,93.4,100.48,94.75,0.0,404
PRD01669,Produit BEA-1669,Beauté,255.36,305.11,312.42,305.93,0.0,391
PRD01670,Produit JEU-1670,Jeux vidéo,81.83,98.19,87.87,100.36,0.0,72
PRD01671,Produit SPO-1671,Sport,145.63,174.0,148.35,169.13,0.0,121
PRD01672,Produit MAI-1672,Maison,789.93,705.68,987.96,1051.16,0.0,352
PRD01673,Produit JOU-1673,Jouets,358.06,397.86,471.33,405.04,0.0,185
PRD01674,Produit INF-1674,Informatique,427.84,482.02,538.62,463.46,0.0,323
PRD01675,Produit INF-1675,Informatique,699.53,836.55,994.23,815.33,0.0,318
PRD01676,Produit MAI-1676,Maison,796.48,931.85,803.72,913.74,0.0,442
PRD01677,Produit BEA-1677,Beauté,468.26,553.09,601.8,566.74,0.0,81
PRD01678,Produit ELE-1678,Electroménager,650.92,897.8,777.05,909.1,0.0,479
PRD01679,Produit SPO-1679,Sport,264.92,488.45,386.14,332.78,0.0,29
PRD01680,Produit TÉL-1680,Téléphonie,248.07,273.38,268.82,276.06,0.0,280
PRD01681,Produit JEU-1681,Jeux vidéo,325.15,245.19,359.17,414.98,0.0,120
PRD01682,Produit TÉL-1682,Téléphonie,539.64,670.64,703.38,663.19,0.0,352
PRD01683,Produit MAI-1683,Maison,547.34,623.9,591.48,608.05,0.0,354
PRD01684,Produit INF-1684,Informatique,255.62,341.67,369.29,347.79,0.0,105
PRD01685,Produit BEA-1685,Beauté,110.9,149.24,161.23,150.89,0.0,311
PRD01686,Produit INF-1686,Informatique,507.76,686.65,753.09,657.67,0.0,417
PRD01687,Produit JEU-1687,Jeux vidéo,107.02,145.01,173.63,147.43,0.0,433
PRD01688,Produit INF-1688,Informatique,464.9,511.4,503.91,510.81,0.0,129
PRD01689,Produit INF-1689,Informatique,556.27,797.62,807.88,817.83,0.0,204
PRD01690,Produit JEU-1690,Jeux vidéo,561.99,778.34,880.78,754.27,0.0,52
PRD01691,Produit SPO-1691,Sport,604.01,855.52,900.37,834.83,0.0,381
PRD01692,Produit SPO-1692,Sport,698.92,456.47,666.82,775.99,0.0,296
PRD01693,Produit JEU-1693,Jeux vidéo,402.47,574.26,657.57,573.21,0.0,278
PRD01694,Produit BEA-1694,Beauté,585.55,810.07,703.16,800.86,0.0,188
PRD01695,Produit MAI-1695,Maison,497.24,540.42,630.18,709.71,0.0,214
PRD01696,Produit JOU-1696,Jouets,153.38,88.62,153.88,174.85,0.0,30
PRD01697,Produit INF-1697,Informatique,25.42,34.53,30.29,35.26,4.33,449
PRD01698,Produit BEA-1698,Beauté,231.21,332.01,285.19,320.5,0.0,257
PRD01699,Produit INF-1699,Informatique,357.21,477.77,415.31,488.71,0.0,452
PRD01700,Produit JOU-1700,Jouets,495.6,644.13,647.26,641.65,0.0,59
PRD01701,Produit MAI-1701,Maison,680.72,974.09,914.18,928.67,0.0,77
PRD01702,Produit SPO-1702,Sport,161.02,202.08,180.72,196.71,0.0,22
PRD01703,Produit BEA-1703,Beauté,104.81,137.28,148.34,130.77,0.0,184
PRD01704,Produit ELE-1704,Electroménager,770.97,976.6,907.4,972.39,0.0,34
PRD01705,Produit ELE-1705,Electroménager,90.9,129.67,111.08,127.41,0.0,493
PRD01706,Produit JOU-1706,Jouets,385.4,434.2,432.66,455.37,0.0,0
PRD01707,Produit ELE-1707,Electroménager,470.52,600.1,575.29,622.21,0.0,104
PRD01708,Produit SPO-1708,Sport,435.39,583.61,561.15,602.62,0.0,175
PRD01709,Produit JOU-1709,Jouets,73.4,101.08,101.67,101.09,0.0,48
PRD01710,Produit SPO-1710,Sport,50.34,35.93,71.17,67.67,4.35,167
PRD01711,Produit MAI-1711,Maison,88.86,179.25,134.3,123.07,0.0,317
PRD01712,Produit INF-1712,Informatique,470.54,672.73,792.5,676.81,0.0,270
PRD01713,Produit MAI-1713,Maison,437.75,491.38,506.71,486.12,0.0,157
PRD01714,Produit MAI-1714,Maison,190.82,236.78,240.43,229.0,0.0,20
PRD01715,Produit SPO-1715,Sport,512.03,567.44,524.71,543.19,0.0,391
PRD01716,Produit JOU-1716,Jouets,656.95,620.85,889.71,803.04,0.0,390
PRD01717,Produit JOU-1717,Jouets,38.06,61.28,44.08,47.05,0.0,104
PRD01718,Produit ELE-1718,Electroménager,401.01,568.94,581.4,581.34,0.0,289
PRD01719,Produit TÉL-1719,Téléphonie,553.0,772.15,770.19,804.69,0.0,120
PRD01720,Produit INF-1720,Informatique,205.59,235.32,254.24,227.37,0.0,191
PRD01721,Produit SPO-1721,Sport,249.68,282.78,331.18,281.96,0.0,425
PRD01722,Produit ELE-1722,Electroménager,492.84,643.77,760.49,659.14,0.0,228
PRD01723,Produit BEA-1723,Beauté,718.86,924.63,840.24,904.92,0.0,495
PRD01724,Produit TÉL-1724,Téléphonie,648.89,774.28,729.09,806.86,0.0,180
PRD01725,Produit TÉL-1725,Téléphonie,468.59,662.97,751.86,688.72,0.0,351
PRD01726,Produit SPO-1726,Sport,585.53,834.13,860.32,801.08,0.0,224
PRD01727,Produit JEU-1727,Jeux vidéo,295.03,366.11,369.24,348.81,0.0,453
PRD01728,Produit INF-1728,Informatique,514.57,386.16,798.08,760.98,0.0,233
PRD01729,Produit TÉL-1729,Téléphonie,375.61,648.02,491.78,484.81,0.0,265
PRD01730,Produit SPO-1730,Sport,156.0,176.69,252.02,210.18,0.0,345
PRD01731,Produit SPO-1731,Sport,562.88,396.75,751.71,680.89,0.0,313
PRD01732,Produit ELE-1732,Electroménager,447.39,511.32,518.01,517.4,0.0,498
PRD01733,Produit BEA-1733,Beauté,290.1,413.33,429.86,404.79,0.0,364
PRD01734,Produit JEU-1734,Jeux vidéo,729.51,918.4,1040.54,958.51,0.0,217
PRD01735,Produit INF-1735,Informatique,21.64,29.37,31.26,30.24,6.37,210
PRD01736,Produit JOU-1736,Jouets,256.04,314.55,338.6,319.26,0.0,98
PRD01737,Produit MAI-1737,Maison,50.22,55.57,66.13,54.37,0.0,108
PRD01738,Produit BEA-1738,Beauté,614.39,697.45,743.79,711.49,0.0,387
PRD01739,Produit BEA-1739,Beauté,563.18,717.31,705.19,702.19,0.0,344
PRD01740,Produit ELE-1740,Electroménager,268.43,360.1,393.22,343.45,0.0,252
PRD01741,Produit JOU-1741,Jouets,542.15,659.88,713.21,660.44,0.0,391
PRD01742,Produit TÉL-1742,Téléphonie,319.77,429.59,367.23,429.1,0.0,11
PRD01743,Produit TÉL-1743,Téléphonie,606.22,815.08,826.14,836.52,0.0,117
PRD01744,Produit ELE-1744,Electroménager,366.08,492.88,547.1,510.9,0.0,87
PRD01745,Produit SPO-1745,Sport,332.76,423.4,433.84,417.24,0.0,343
PRD01746,Produit TÉL-1746,Téléphonie,748.11,537.16,1193.01,1057.1,0.0,208
PRD01747,Produit JEU-1747,Jeux vidéo,204.45,325.42,261.93,259.13,0.0,408
PRD01748,Produit INF-1748,Informatique,100.76,126.72,151.32,124.49,0.0,480
PRD01749,Produit BEA-1749,Beauté,469.71,549.46,523.37,562.83,0.0,410
PRD01750,Produit BEA-1750,Beauté,775.61,936.69,826.39,938.76,0.0,129
PRD01751,Produit JEU-1751,Jeux vidéo,305.38,283.62,340.61,354.53,0.0,328
PRD01752,Produit JOU-1752,Jouets,54.32,71.8,74.64,72.88,0.0,182
PRD01753,Produit TÉL-1753,Téléphonie,274.75,326.12,317.05,316.72,0.0,441
PRD01754,Produit BEA-1754,Beauté,407.22,491.29,459.26,474.82,0.0,416
PRD01755,Produit MAI-1755,Maison,133.73,183.18,198.79,180.84,0.0,82
PRD01756,Produit JOU-1756,Jouets,528.19,641.5,629.95,631.68,0.0,253
PRD01757,Produit INF-1757,Informatique,798.21,945.69,1012.81,936.91,0.0,432
PRD01758,Produit INF-1758,Informatique,364.13,422.09,473.87,408.73,0.0,4
PRD01759,Produit BEA-1759,Beauté,287.01,393.55,439.34,412.37,0.0,302
PRD01760,Produit ELE-1760,Electroménager,323.56,267.68,363.69,357.47,0.0,467
PRD01761,Produit JOU-1761,Jouets,96.54,121.53,127.46,123.39,0.0,23
PRD01762,Produit BEA-1762,Beauté,707.2,903.4,910.07,859.41,0.0,120
PRD01763,Produit ELE-1763,Electroménager,334.79,448.81,518.28,444.63,0.0,94
PRD01764,Produit BEA-1764,Beauté,312.88,413.52,478.68,405.63,0.0,427
PRD01765,Produit MAI-1765,Maison,529.45,732.63,710.88,723.99,0.0,451
PRD01766,Produit JOU-1766,Jouets,356.42,397.64,350.76,397.56,0.0,223
PRD01767,Produit SPO-1767,Sport,520.35,626.37,569.15,632.66,0.0,238
PRD01768,Produit INF-1768,Informatique,53.85,91.68,63.12,65.05,0.0,226
PRD01769,Produit BEA-1769,Beauté,651.91,750.42,786.06,760.23,0.0,141
PRD01770,Produit MAI-1770,Maison,752.7,904.15,976.37,935.3,0.0,419
PRD01771,Produit ELE-1771,Electroménager,520.77,629.31,607.9,653.65,0.0,50
PRD01772,Produit ELE-1772,Electroménager,763.88,979.8,1061.74,1003.05,0.0,389
PRD01773,Produit INF-1773,Informatique,125.39,167.06,196.83,160.03,0.0,144
PRD01774,Produit JEU-1774,Jeux vidéo,384.55,474.3,511.39,496.18,0.0,337
PRD01775,Produit BEA-1775,Beauté,483.44,653.52,591.76,682.76,0.0,327
PRD01776,Produit JOU-1776,Jouets,467.48,569.23,599.33,581.28,0.0,306
PRD01777,Produit TÉL-1777,Téléphonie,324.16,389.51,404.96,390.19,0.0,51
PRD01778,Produit ELE-1778,Electroménager,273.78,353.02,407.65,344.22,0.0,11
PRD01779,Produit JOU-1779,Jouets,105.83,117.29,114.08,120.3,0.0,336
PRD01780,Produit JOU-1780,Jouets,316.44,356.92,356.22,370.41,0.0,94
PRD01781,Produit SPO-1781,Sport,134.32,167.4,177.37,170.17,0.0,370
PRD01782,Produit JOU-1782,Jouets,588.82,842.02,870.27,852.89,0.0,128
PRD01783,Produit JOU-1783,Jouets,171.02,231.31,254.82,224.21,0.0,10
PRD01784,Produit SPO-1784,Sport,51.56,58.31,50.39,57.48,0.0,489
PRD01785,Produit ELE-1785,Electroménager,444.13,620.1,649.39,633.94,0.0,271
PRD01786,Produit JOU-1786,Jouets,478.21,648.6,578.93,617.27,0.0,356
PRD01787,Produit JEU-1787,Jeux vidéo,698.17,1244.51,880.89,930.24,0.0,368
PRD01788,Produit JEU-1788,Jeux vidéo,463.7,643.2,695.67,660.35,0.0,91
PRD01789,Produit MAI-1789,Maison,279.66,347.18,314.23,341.44,0.0,8
PRD01790,Produit SPO-1790,Sport,643.39,757.61,725.86,725.5,0.0,374
PRD01791,Produit MAI-1791,Maison,434.52,555.84,609.23,573.58,0.0,122
PRD01792,Produit SPO-1792,Sport,68.03,104.83,94.74,84.75,0.0,263
PRD01793,Produit BEA-1793,Beauté,454.85,586.04,516.81,578.47,0.0,280
PRD01794,Produit BEA-1794,Beauté,726.87,525.8,992.4,962.86,0.0,457
PRD01795,Produit JOU-1795,Jouets,320.07,458.36,413.23,472.89,0.0,423
PRD01796,Produit TÉL-1796,Téléphonie,240.58,340.61,319.59,352.95,0.0,450
PRD01797,Produit BEA-1797,Beauté,119.06,167.46,169.26,167.97,0.0,118
PRD01798,Produit TÉL-1798,Téléphonie,125.4,255.24,153.77,172.69,0.0,406
PRD01799,Produit BEA-1799,Beauté,349.05,499.21,597.94,516.6,0.0,189
PRD01800,Produit INF-1800,Informatique,478.57,542.92,492.91,546.34,0.0,278
PRD01801,Produit BEA-1801,Beauté,69.09,82.41,92.58,83.06,0.0,299
PRD01802,Produit MAI-1802,Maison,751.96,957.45,1091.92,951.13,0.0,55
PRD01803,Produit ELE-1803,Electroménager,605.33,580.77,1012.61,834.46,0.0,195
PRD01804,Produit JOU-1804,Jouets,471.37,601.85,601.87,600.68,0.0,378
PRD01805,Produit MAI-1805,Maison,663.61,903.71,1044.63,891.5,0.0,497
PRD01806,Produit ELE-1806,Electroménager,68.75,78.97,93.59,77.73,0.0,22
PRD01807,Produit JEU-1807,Jeux vidéo,384.09,525.33,415.59,478.96,0.0,264
PRD01808,Produit MAI-1808,Maison,505.92,686.09,698.3,674.85,0.0,244
PRD01809,Produit JEU-1809,Jeux vidéo,663.78,768.43,669.31,749.71,0.0,259
PRD01810,Produit TÉL-1810,Téléphonie,627.86,767.86,819.5,756.64,0.0,417
PRD01811,Produit TÉL-1811,Téléphonie,225.27,268.68,283.05,271.12,0.0,230
PRD01812,Produit INF-1812,Informatique,753.0,920.51,848.2,958.34,0.0,209
PRD01813,Produit BEA-1813,Beauté,103.85,139.98,158.07,144.01,0.0,161
PRD01814,Produit MAI-1814,Maison,700.73,861.02,743.1,890.49,0.0,376
PRD01815,Produit JEU-1815,Jeux vidéo,776.9,1005.57,1138.49,1041.67,0.0,353
PRD01816,Produit ELE-1816,Electroménager,145.84,165.52,142.24,172.48,0.0,169
PRD01817,Produit TÉL-1817,Téléphonie,579.04,947.28,864.01,778.89,0.0,386
PRD01818,Produit BEA-1818,Beauté,37.03,29.22,39.96,45.34,6.87,338
PRD01819,Produit TÉL-1819,Téléphonie,327.31,434.34,407.38,429.35,0.0,289
PRD01820,Produit ELE-1820,Electroménager,415.45,292.17,620.22,555.83,0.0,473
PRD01821,Produit BEA-1821,Beauté,466.61,630.15,519.12,555.85,0.0,226
PRD01822,Produit BEA-1822,Beauté,749.07,1508.26,1086.45,1045.55,0.0,360
PRD01823,Produit JEU-1823,Jeux vidéo,539.44,709.73,830.62,717.99,0.0,362
PRD01824,Produit JEU-1824,Jeux vidéo,387.62,484.55,420.29,478.85,0.0,478
PRD01825,Produit MAI-1825,Maison,648.69,754.96,856.03,740.7,0.0,42
PRD01826,Produit MAI-1826,Maison,760.67,1087.61,949.32,1071.63,0.0,474
PRD01827,Produit SPO-1827,Sport,22.54,30.75,27.5,31.68,6.12,194
PRD01828,Produit JOU-1828,Jouets,786.1,921.94,822.15,931.26,0.0,420
PRD01829,Produit SPO-1829,Sport,73.48,89.51,107.23,93.75,0.0,11
PRD01830,Produit INF-1830,Informatique,652.44,902.58,824.11,932.6,0.0,494
PRD01831,Produit TÉL-1831,Téléphonie,227.87,225.74,356.31,305.7,0.0,470
PRD01832,Produit MAI-1832,Maison,110.08,111.75,180.23,146.71,0.0,464
PRD01833,Produit JEU-1833,Jeux vidéo,354.69,568.16,437.96,452.67,0.0,271
PRD01834,Produit ELE-1834,Electroménager,516.95,698.28,747.77,714.11,0.0,61
PRD01835,Produit JEU-1835,Jeux vidéo,307.86,380.29,426.94,378.93,0.0,16
PRD01836,Produit TÉL-1836,Téléphonie,48.38,56.8,56.09,55.27,0.0,270
PRD01837,Produit SPO-1837,Sport,481.57,636.36,576.95,640.0,0.0,25
PRD01838,Produit JEU-1838,Jeux vidéo,722.41,1041.43,1043.32,1015.79,0.0,44
PRD01839,Produit JOU-1839,Jouets,309.66,374.29,419.26,390.76,0.0,385
PRD01840,Produit INF-1840,Informatique,176.98,223.23,250.75,226.11,0.0,144
PRD01841,Produit TÉL-1841,Téléphonie,356.85,476.72,443.68,466.8,0.0,64
PRD01842,Produit SPO-1842,Sport,43.45,56.03,51.06,54.44,0.0,349
PRD01843,Produit JOU-1843,Jouets,657.29,1203.86,1074.96,936.92,0.0,479
PRD01844,Produit ELE-1844,Electroménager,661.94,904.61,782.85,923.41,0.0,285
PRD01845,Produit SPO-1845,Sport,472.46,529.35,586.07,534.49,0.0,489
PRD01846,Produit BEA-1846,Beauté,285.72,600.11,358.75,418.87,0.0,67
PRD01847,Produit JOU-1847,Jouets,640.83,873.67,998.84,882.74,0.0,361
PRD01848,Produit JOU-1848,Jouets,445.98,625.43,729.81,616.68,0.0,299
PRD01849,Produit INF-1849,Informatique,661.62,878.58,838.25,917.01,0.0,95
PRD01850,Produit TÉL-1850,Téléphonie,507.01,709.66,621.58,708.19,0.0,59
PRD01851,Produit ELE-1851,Electroménager,628.6,597.49,729.25,681.84,0.0,482
PRD01852,Produit INF-1852,Informatique,480.86,587.47,560.72,578.56,0.0,256
PRD01853,Produit SPO-1853,Sport,334.24,470.19,468.31,452.81,0.0,18
PRD01854,Produit INF-1854,Informatique,766.57,897.33,971.58,885.07,0.0,32
PRD01855,Produit JOU-1855,Jouets,435.19,691.73,453.07,495.94,0.0,466
PRD01856,Produit TÉL-1856,Téléphonie,486.05,668.73,651.97,636.81,0.0,419
PRD01857,Produit MAI-1857,Maison,180.29,251.04,282.14,260.33,0.0,90
PRD01858,Produit INF-1858,Informatique,502.39,581.23,625.01,587.64,0.0,460
PRD01859,Produit BEA-1859,Beauté,459.43,642.75,619.74,629.6,0.0,474
PRD01860,Produit INF-1860,Informatique,151.95,203.67,220.47,199.82,0.0,237
PRD01861,Produit SPO-1861,Sport,52.37,67.14,75.05,66.91,0.0,461
PRD01862,Produit SPO-1862,Sport,485.47,675.09,713.82,658.08,0.0,23
PRD01863,Produit ELE-1863,Electroménager,612.14,763.18,712.68,725.35,0.0,226
PRD01864,Produit SPO-1864,Sport,421.1,491.8,418.07,468.52,0.0,338
PRD01865,Produit JEU-1865,Jeux vidéo,185.28,148.4,251.4,219.12,0.0,380
PRD01866,Produit TÉL-1866,Téléphonie,534.88,682.94,777.13,657.28,0.0,408
PRD01867,Produit TÉL-1867,Téléphonie,68.68,88.32,96.64,84.1,0.0,394
PRD01868,Produit MAI-1868,Maison,356.26,492.33,431.68,510.02,0.0,264
PRD01869,Produit MAI-1869,Maison,134.88,185.73,195.91,181.54,0.0,5
PRD01870,Produit TÉL-1870,Téléphonie,151.64,197.66,224.81,197.72,0.0,57
PRD01871,Produit BEA-1871,Beauté,165.82,227.72,224.62,220.42,0.0,99
PRD01872,Produit MAI-1872,Maison,312.43,364.64,335.21,348.11,0.0,121
PRD01873,Produit ELE-1873,Electroménager,45.66,51.03,53.87,52.28,0.0,356
PRD01874,Produit SPO-1874,Sport,321.25,451.6,514.47,434.66,0.0,156
PRD01875,Produit TÉL-1875,Téléphonie,411.81,463.88,402.23,441.88,0.0,200
PRD01876,Produit JOU-1876,Jouets,389.22,461.75,488.96,465.78,0.0,224
PRD01877,Produit MAI-1877,Maison,309.31,415.52,446.73,395.3,0.0,470
PRD01878,Produit TÉL-1878,Téléphonie,672.12,835.65,886.48,830.33,0.0,462
PRD01879,Produit JEU-1879,Jeux vidéo,120.53,169.55,182.69,165.97,0.0,266
PRD01880,Produit INF-1880,Informatique,407.03,589.24,524.97,481.33,0.0,150
PRD01881,Produit SPO-1881,Sport,54.32,59.98,53.72,57.0,0.0,409
PRD01882,Produit TÉL-1882,Téléphonie,61.57,74.21,69.18,77.66,0.0,256
PRD01883,Produit INF-1883,Informatique,461.22,600.66,640.69,601.68,0.0,477
PRD01884,Produit MAI-1884,Maison,454.98,353.27,479.76,564.4,0.0,80
PRD01885,Produit INF-1885,Informatique,703.04,904.96,970.26,919.99,0.0,430
PRD01886,Produit SPO-1886,Sport,448.51,630.97,683.27,649.74,0.0,365
PRD01887,Produit TÉL-1887,Téléphonie,768.03,1090.12,1017.86,1101.88,0.0,424
PRD01888,Produit JEU-1888,Jeux vidéo,43.71,52.15,55.24,53.52,0.0,406
PRD01889,Produit BEA-1889,Beauté,82.92,104.62,108.48,104.08,0.0,99
PRD01890,Produit MAI-1890,Maison,40.03,51.73,48.69,51.06,0.0,104
PRD01891,Produit TÉL-1891,Téléphonie,152.3,112.76,220.75,225.17,0.0,251
PRD01892,Produit SPO-1892,Sport,435.31,630.99,737.23,654.04,0.0,132
PRD01893,Produit MAI-1893,Maison,518.23,309.86,612.33,590.56,0.0,98
PRD01894,Produit ELE-1894,Electroménager,41.24,55.86,59.8,56.1,0.0,177
PRD01895,Produit INF-1895,Informatique,757.05,932.92,804.52,950.05,0.0,264
PRD01896,Produit BEA-1896,Beauté,674.52,743.89,652.56,712.91,0.0,131
PRD01897,Produit SPO-1897,Sport,240.81,265.67,233.38,277.08,0.0,198
PRD01898,Produit ELE-1898,Electroménager,66.36,97.46,93.93,83.86,0.0,192
PRD01899,Produit JOU-1899,Jouets,140.06,178.0,173.12,180.59,0.0,207
PRD01900,Produit TÉL-1900,Téléphonie,105.92,138.54,109.1,113.57,0.0,56
PRD01901,Produit JEU-1901,Jeux vidéo,103.01,185.25,153.48,134.83,0.0,379
PRD01902,Produit MAI-1902,Maison,417.26,501.92,456.49,482.9,0.0,408
PRD01903,Produit INF-1903,Informatique,200.45,376.96,243.22,253.65,0.0,441
PRD01904,Produit MAI-1904,Maison,289.72,349.21,349.5,348.94,0.0,261
PRD01905,Produit BEA-1905,Beauté,791.66,917.14,885.96,947.74,0.0,229
PRD01906,Produit TÉL-1906,Téléphonie,549.03,423.97,719.62,684.48,0.0,141
PRD01907,Produit MAI-1907,Maison,759.44,1132.12,868.63,874.2,0.0,62
PRD01908,Produit INF-1908,Informatique,118.33,152.31,150.41,145.37,0.0,117
PRD01909,Produit TÉL-1909,Téléphonie,308.8,361.17,416.07,365.58,0.0,484
PRD01910,Produit MAI-1910,Maison,446.01,569.97,660.93,565.42,0.0,458
PRD01911,Produit JEU-1911,Jeux vidéo,66.02,76.26,86.91,79.95,0.0,320
PRD01912,Produit SPO-1912,Sport,8.33,11.12,12.82,11.43,6.37,307
PRD01913,Produit TÉL-1913,Téléphonie,538.0,733.77,770.02,756.4,0.0,489
PRD01914,Produit SPO-1914,Sport,515.25,586.68,631.37,558.06,0.0,320
PRD01915,Produit JOU-1915,Jouets,331.58,419.03,437.89,430.67,0.0,244
PRD01916,Produit TÉL-1916,Téléphonie,394.27,443.48,498.9,429.94,0.0,380
PRD01917,Produit JEU-1917,Jeux vidéo,335.28,439.0,457.81,442.77,0.0,355
PRD01918,Produit SPO-1918,Sport,24.08,28.72,25.53,28.57,4.56,135
PRD01919,Produit ELE-1919,Electroménager,271.62,348.94,395.47,351.44,0.0,95
